peak_id	chromosome	start	end	strand
873	chr1	39525753	39526153	*
874	chr1	39527470	39527870	*
875	chr1	39530224	39530624	*
876	chr1	39535496	39535896	*
877	chr1	39543687	39544087	*
878	chr1	39548057	39548457	*
879	chr1	39556049	39556449	*
880	chr1	39559647	39560047	*
881	chr1	39561871	39562271	*
882	chr1	39568970	39569370	*
883	chr1	39577315	39577715	*
884	chr1	39583153	39583553	*
885	chr1	39590210	39590610	*
886	chr1	39594198	39594598	*
887	chr1	39602497	39602897	*
888	chr1	39608506	39608906	*
889	chr1	39614568	39614968	*
890	chr1	39636272	39636672	*
891	chr1	39650728	39651128	*
892	chr1	39656956	39657356	*
893	chr1	39676428	39676828	*
894	chr1	39680520	39680920	*
895	chr1	39685819	39686219	*
896	chr1	39687326	39687726	*
897	chr1	39688630	39689030	*
898	chr1	39698401	39698801	*
899	chr1	39706320	39706720	*
900	chr1	39708823	39709223	*
901	chr1	39714014	39714414	*
902	chr1	39731586	39731986	*
903	chr1	39735757	39736157	*
904	chr1	39743995	39744395	*
905	chr1	39754592	39754992	*
906	chr1	39759199	39759599	*
907	chr1	39761669	39762069	*
908	chr1	39767921	39768321	*
909	chr1	39771890	39772290	*
910	chr1	39781838	39782238	*
911	chr1	39784643	39785043	*
912	chr1	39796783	39797183	*
913	chr1	39824701	39825101	*
914	chr1	39834774	39835174	*
915	chr1	39847020	39847420	*
916	chr1	39851122	39851522	*
917	chr1	39859223	39859623	*
918	chr1	39878003	39878403	*
919	chr1	39889329	39889729	*
920	chr1	39893164	39893564	*
921	chr1	39896513	39896913	*
922	chr1	39900543	39900943	*
923	chr1	39907138	39907538	*
924	chr1	39911482	39911882	*
925	chr1	39913249	39913649	*
926	chr1	39916110	39916510	*
927	chr1	39918707	39919107	*
928	chr1	39922689	39923089	*
929	chr1	39924873	39925273	*
930	chr1	39926125	39926525	*
931	chr1	39936467	39936867	*
932	chr1	39944344	39944744	*
933	chr1	39955123	39955815	*
934	chr1	39956691	39957091	*
935	chr1	39961277	39961677	*
936	chr1	39962869	39963269	*
937	chr1	39969008	39969408	*
938	chr1	39976920	39977320	*
939	chr1	39979123	39979523	*
940	chr1	39983063	39983463	*
941	chr1	39984403	39984803	*
942	chr1	39986779	39987179	*
943	chr1	39993296	39993696	*
944	chr1	40000910	40001310	*
945	chr1	40006133	40006533	*
946	chr1	40007959	40008359	*
947	chr1	40009748	40010148	*
948	chr1	40015054	40015454	*
949	chr1	40022727	40023127	*
950	chr1	40027144	40027544	*
951	chr1	40028272	40028672	*
952	chr1	40030236	40030636	*
953	chr1	40033704	40034104	*
954	chr1	40037811	40038211	*
955	chr1	40046064	40046464	*
956	chr1	40051195	40051595	*
957	chr1	40055062	40055462	*
958	chr1	40059114	40059514	*
959	chr1	40064496	40064896	*
960	chr1	40081031	40081431	*
961	chr1	40087447	40087847	*
962	chr1	40116442	40116842	*
963	chr1	40167013	40167413	*
964	chr1	40171997	40172397	*
965	chr1	40174113	40174513	*
966	chr1	40188041	40188441	*
967	chr1	40224816	40225216	*
968	chr1	40230310	40230710	*
969	chr1	40240334	40240734	*
970	chr1	40251940	40252340	*
971	chr1	40253901	40254301	*
972	chr1	40265516	40265916	*
973	chr1	40271096	40271496	*
974	chr1	40273548	40273948	*
975	chr1	40275225	40275625	*
976	chr1	40294819	40295219	*
977	chr1	40306130	40306530	*
978	chr1	40321825	40322225	*
979	chr1	40324344	40324744	*
980	chr1	40339346	40339746	*
981	chr1	40346434	40346834	*
982	chr1	40355943	40356343	*
983	chr1	40358804	40359204	*
984	chr1	40381254	40381654	*
985	chr1	40393113	40393513	*
986	chr1	40400964	40401364	*
987	chr1	40404581	40404981	*
988	chr1	40409904	40410304	*
989	chr1	40412409	40412809	*
990	chr1	40415502	40415902	*
991	chr1	40444700	40445100	*
992	chr1	40473684	40474084	*
993	chr1	40475734	40476134	*
994	chr1	40479878	40480278	*
995	chr1	40485370	40485770	*
996	chr1	40501968	40502368	*
997	chr1	40504548	40504948	*
998	chr1	40515156	40515556	*
999	chr1	40524312	40524712	*
1000	chr1	40540832	40541232	*
1001	chr1	40544628	40545028	*
1002	chr1	40586794	40587194	*
1003	chr1	40600318	40600718	*
1004	chr1	40634656	40635056	*
1005	chr1	40657948	40658348	*
1006	chr1	40681146	40681546	*
1007	chr1	40682900	40683300	*
1008	chr1	40688545	40688945	*
1009	chr1	40746091	40746491	*
1010	chr1	40780582	40780982	*
1011	chr1	40790535	40790935	*
1012	chr1	40797318	40797718	*
1013	chr1	40841061	40841461	*
1014	chr1	40847547	40847947	*
1015	chr1	40869489	40869889	*
1016	chr1	40875026	40875426	*
1017	chr1	40879776	40880176	*
1018	chr1	41654157	41654557	*
1019	chr1	41708397	41708797	*
1020	chr1	42169527	42169927	*
1021	chr1	42396843	42397243	*
1022	chr1	42607707	42608107	*
1023	chr1	42714257	42714657	*
1024	chr1	42745083	42745483	*
1025	chr1	42763429	42763829	*
1026	chr1	42769000	42769400	*
1027	chr1	42850982	42851382	*
1028	chr1	42866002	42866402	*
1029	chr1	42908470	42908870	*
1030	chr1	42915064	42915464	*
1031	chr1	42952822	42953222	*
1032	chr1	43012288	43012688	*
1033	chr1	43065869	43066269	*
1034	chr1	43070714	43071114	*
1035	chr1	43092391	43092791	*
1036	chr1	43098385	43098785	*
1037	chr1	43107637	43108037	*
1038	chr1	43110523	43110923	*
1039	chr1	43136166	43136566	*
1040	chr1	43139593	43139993	*
1041	chr1	43163699	43164099	*
1042	chr1	43169090	43169490	*
1043	chr1	43254120	43254520	*
1044	chr1	43260446	43260846	*
1045	chr1	43264441	43264841	*
1046	chr1	43299475	43299875	*
1047	chr1	43302767	43303167	*
1048	chr1	43321423	43321823	*
1049	chr1	43337380	43337780	*
1050	chr1	43361351	43361751	*
1051	chr1	43430055	43430455	*
1052	chr1	43436475	43436875	*
1053	chr1	43445563	43445963	*
1054	chr1	43450807	43451207	*
1055	chr1	43456993	43457393	*
1056	chr1	43462661	43463061	*
1057	chr1	43465889	43466289	*
1058	chr1	43471792	43472192	*
1059	chr1	43474484	43474884	*
1060	chr1	43500101	43500501	*
1061	chr1	43507771	43508171	*
1062	chr1	43520995	43521395	*
1063	chr1	43535625	43536025	*
1064	chr1	43554208	43554608	*
1065	chr1	43561082	43561482	*
1066	chr1	43583726	43584126	*
1067	chr1	43589023	43589423	*
1068	chr1	43692970	43693370	*
1069	chr1	43748318	43748718	*
1070	chr1	43766322	43766722	*
1071	chr1	43768665	43769065	*
1072	chr1	43786998	43787398	*
1073	chr1	43804131	43804531	*
1074	chr1	43810986	43811386	*
1075	chr1	43819096	43819496	*
1076	chr1	43827754	43828154	*
1077	chr1	43843575	43843975	*
1078	chr1	43868497	43868897	*
1079	chr1	43888421	43888821	*
1080	chr1	43895879	43896279	*
1081	chr1	43898992	43899392	*
1082	chr1	43902845	43903245	*
1083	chr1	43912293	43912693	*
1084	chr1	43914549	43914949	*
1085	chr1	43916842	43917242	*
1086	chr1	43933688	43934088	*
1087	chr1	43939255	43939655	*
1088	chr1	43953676	43954076	*
1089	chr1	43969330	43969730	*
1090	chr1	44042178	44042578	*
1091	chr1	44064593	44064993	*
1092	chr1	44070182	44070582	*
1093	chr1	44102268	44102668	*
1094	chr1	44118698	44119098	*
1095	chr1	44147656	44148056	*
1096	chr1	44158216	44158616	*
1097	chr1	44162355	44162755	*
1098	chr1	44551711	44552111	*
1099	chr1	44584747	44585147	*
1100	chr1	45165639	45166039	*
1101	chr1	45419770	45420170	*
1102	chr1	45795248	45795648	*
1103	chr1	45826793	45827193	*
1104	chr1	45832456	45832856	*
1105	chr1	45837696	45838096	*
1106	chr1	45843378	45843778	*
1107	chr1	45852775	45853175	*
1108	chr1	45858027	45858427	*
1109	chr1	45860404	45860804	*
1110	chr1	45861610	45862010	*
1111	chr1	45865727	45866127	*
1112	chr1	45868688	45869088	*
1113	chr1	45881355	45881755	*
1114	chr1	45894184	45894584	*
1115	chr1	45901899	45902299	*
1116	chr1	45907411	45907811	*
1117	chr1	45925461	45925861	*
1118	chr1	45947813	45948213	*
1119	chr1	46019088	46019488	*
1120	chr1	46022235	46022635	*
1121	chr1	46808648	46809048	*
1122	chr1	46821716	46822116	*
1123	chr1	46831933	46832333	*
1124	chr1	46849813	46850213	*
1125	chr1	46853399	46853799	*
1126	chr1	46860062	46860462	*
1127	chr1	46864132	46864532	*
1128	chr1	46873747	46874147	*
1129	chr1	46886931	46887331	*
1130	chr1	46892283	46892683	*
1131	chr1	46894417	46894817	*
1132	chr1	46901328	46901728	*
1133	chr1	46905709	46906109	*
1134	chr1	46914328	46914728	*
1135	chr1	46921585	46921985	*
1136	chr1	46927084	46927484	*
1137	chr1	46937645	46938045	*
1138	chr1	46963948	46964348	*
1139	chr1	46970441	46970841	*
1140	chr1	47015919	47016319	*
1141	chr1	47551251	47551651	*
1142	chr1	49741335	49741735	*
1143	chr1	50874873	50875273	*
1144	chr1	50927273	50927673	*
1145	chr1	50962530	50962930	*
1146	chr1	51333914	51334314	*
1147	chr1	51335691	51336091	*
1148	chr1	51448763	51449163	*
1149	chr1	51450893	51451293	*
1150	chr1	51466439	51466839	*
1151	chr1	51468030	51468430	*
1152	chr1	51478302	51478702	*
1153	chr1	51480410	51480810	*
1154	chr1	51493841	51494241	*
1155	chr1	51498029	51498429	*
1156	chr1	51500112	51500512	*
1157	chr1	51501252	51501652	*
1158	chr1	51509024	51509424	*
1159	chr1	51514301	51514701	*
1160	chr1	51520363	51520763	*
1161	chr1	51525793	51526193	*
1162	chr1	51529671	51530071	*
1163	chr1	51539622	51540022	*
1164	chr1	51577732	51578132	*
1165	chr1	51580138	51580538	*
1166	chr1	51584937	51585337	*
1167	chr1	51594063	51594463	*
1168	chr1	51596954	51597354	*
1169	chr1	51614728	51615128	*
1170	chr1	51626314	51626714	*
1171	chr1	51644030	51644430	*
1172	chr1	51647972	51648372	*
1173	chr1	51657230	51657630	*
1174	chr1	51667666	51668066	*
1175	chr1	51669012	51669412	*
1176	chr1	51671372	51671772	*
1177	chr1	51671977	51672377	*
1178	chr1	51699369	51699769	*
1179	chr1	51734591	51734991	*
1180	chr1	51747474	51747874	*
1181	chr1	51761451	51761851	*
1182	chr1	51767534	51767934	*
1183	chr1	51786051	51786451	*
1184	chr1	51789322	51789722	*
1185	chr1	51805064	51805464	*
1186	chr1	51808205	51808605	*
1187	chr1	51820524	51820924	*
1188	chr1	51837785	51838185	*
1189	chr1	51875567	51875967	*
1190	chr1	51882696	51883096	*
1191	chr1	51907719	51908119	*
1192	chr1	51909214	51909614	*
1193	chr1	51915595	51915995	*
1194	chr1	51917820	51918220	*
1195	chr1	51919436	51919836	*
1196	chr1	51930607	51931007	*
1197	chr1	51934537	51934937	*
1198	chr1	51938393	51938793	*
1199	chr1	51944809	51945209	*
1200	chr1	51960792	51961192	*
1201	chr1	51964671	51965071	*
1202	chr1	51970194	51970594	*
1203	chr1	52004098	52004498	*
1204	chr1	52012632	52013032	*
1205	chr1	52022095	52022495	*
1206	chr1	52024932	52025332	*
1207	chr1	52058145	52058545	*
1208	chr1	52098786	52099186	*
1209	chr1	52100482	52100882	*
1210	chr1	52113648	52114048	*
1211	chr1	52119156	52119556	*
1212	chr1	52124559	52124959	*
1213	chr1	52126820	52127220	*
1214	chr1	52129802	52130202	*
1215	chr1	52141477	52141877	*
1216	chr1	52146577	52146977	*
1217	chr1	52158793	52159193	*
1218	chr1	52166650	52167050	*
1219	chr1	52170085	52170485	*
1220	chr1	52226353	52226753	*
1221	chr1	52233126	52233526	*
1222	chr1	52274190	52274590	*
1223	chr1	52283151	52283551	*
1224	chr1	52298263	52298663	*
1225	chr1	52310235	52310635	*
1226	chr1	52331406	52331806	*
1227	chr1	52342110	52342510	*
1228	chr1	52366369	52366769	*
1229	chr1	52372654	52373054	*
1230	chr1	52390329	52390729	*
1231	chr1	52430111	52430511	*
1232	chr1	52454608	52455008	*
1233	chr1	52471036	52471436	*
1234	chr1	52500343	52500743	*
1235	chr1	52514378	52514778	*
1236	chr1	52566469	52566869	*
1237	chr1	52578336	52578736	*
1238	chr1	52595527	52595927	*
1239	chr1	52601475	52601875	*
1240	chr1	52630466	52630866	*
1241	chr1	52648114	52648514	*
1242	chr1	52653349	52653749	*
1243	chr1	52655194	52655594	*
1244	chr1	52676045	52676445	*
1245	chr1	52703108	52703508	*
1246	chr1	52715299	52715699	*
1247	chr1	52722581	52722981	*
1248	chr1	52726744	52727144	*
1249	chr1	52729147	52729547	*
1250	chr1	52734204	52734604	*
1251	chr1	52748227	52748627	*
1252	chr1	52752762	52753162	*
1253	chr1	52754327	52754727	*
1254	chr1	52765174	52765574	*
1255	chr1	52793535	52793935	*
1256	chr1	52800756	52801156	*
1257	chr1	52817554	52817954	*
1258	chr1	52844727	52845127	*
1259	chr1	52847614	52848014	*
1260	chr1	52853997	52854397	*
1261	chr1	52858181	52858581	*
1262	chr1	52863752	52864152	*
1263	chr1	52873558	52873958	*
1264	chr1	52909742	52910142	*
1265	chr1	52951486	52951886	*
1266	chr1	52960161	52960561	*
1267	chr1	52963138	52963538	*
1268	chr1	52964558	52964958	*
1269	chr1	53175940	53176340	*
1270	chr1	53204758	53205158	*
1271	chr1	53265044	53265444	*
1272	chr1	53296871	53297271	*
1273	chr1	53313450	53313850	*
1274	chr1	53341071	53341471	*
1275	chr1	53352532	53352932	*
1276	chr1	53706589	53706989	*
1277	chr1	53721348	53721748	*
1278	chr1	53728486	53728886	*
1279	chr1	53735334	53735734	*
1280	chr1	53742072	53742472	*
1281	chr1	53757403	53757803	*
1282	chr1	53761706	53762106	*
1283	chr1	53773976	53774376	*
1284	chr1	53784968	53785368	*
1285	chr1	53791538	53791938	*
1286	chr1	53816346	53816746	*
1287	chr1	53818070	53818470	*
1288	chr1	53823738	53824138	*
1289	chr1	53838123	53838523	*
1290	chr1	53845642	53846042	*
1291	chr1	53848117	53848517	*
1292	chr1	53851247	53851647	*
1293	chr1	53855716	53856116	*
1294	chr1	53859193	53859593	*
1295	chr1	53870667	53871067	*
1296	chr1	53872247	53872647	*
1297	chr1	53873651	53874051	*
1298	chr1	53875900	53876300	*
1299	chr1	53882505	53882905	*
1300	chr1	53890379	53890779	*
1301	chr1	53909132	53909532	*
1302	chr1	53925500	53925900	*
1303	chr1	53933210	53933610	*
1304	chr1	53940194	53940594	*
1305	chr1	53945817	53946217	*
1306	chr1	53974920	53975320	*
1307	chr1	53977824	53978224	*
1308	chr1	54006113	54006513	*
1309	chr1	54032935	54033335	*
1310	chr1	54043056	54043456	*
1311	chr1	54059400	54059800	*
1312	chr1	54128958	54129358	*
1313	chr1	54194483	54194883	*
1314	chr1	54250506	54250906	*
1315	chr1	54279689	54280089	*
1316	chr1	54438786	54439186	*
1317	chr1	54443631	54444031	*
1318	chr1	54448820	54449220	*
1319	chr1	54467353	54467753	*
1320	chr1	54492374	54492774	*
1321	chr1	54500608	54501008	*
1322	chr1	54501182	54501582	*
1323	chr1	54520083	54520483	*
1324	chr1	54523724	54524124	*
1325	chr1	54557452	54557852	*
1326	chr1	54563935	54564335	*
1327	chr1	54569064	54569464	*
1328	chr1	54585184	54585584	*
1329	chr1	54600295	54600695	*
1330	chr1	54603903	54604303	*
1331	chr1	54611902	54612302	*
1332	chr1	54647297	54647697	*
1333	chr1	54664691	54665091	*
1334	chr1	54665959	54666359	*
1335	chr1	54690582	54690982	*
1336	chr1	54702942	54703342	*
1337	chr1	54709504	54709904	*
1338	chr1	54713217	54713617	*
1339	chr1	54747714	54748114	*
1340	chr1	54749501	54749901	*
1341	chr1	54754254	54754654	*
1342	chr1	54765609	54766009	*
1343	chr1	54774180	54774580	*
1344	chr1	54798422	54798822	*
1345	chr1	54807857	54808257	*
1346	chr1	54810138	54810538	*
1347	chr1	54816636	54817036	*
1348	chr1	54825892	54826292	*
1349	chr1	54827817	54828217	*
1350	chr1	54829185	54829585	*
1351	chr1	54832483	54832883	*
1352	chr1	54835785	54836185	*
1353	chr1	54837672	54838072	*
1354	chr1	54841783	54842183	*
1355	chr1	54865150	54865550	*
1356	chr1	54870610	54871010	*
1357	chr1	54877656	54878056	*
1358	chr1	54882808	54883208	*
1359	chr1	54888474	54888874	*
1360	chr1	54896440	54896840	*
1361	chr1	54898627	54899027	*
1362	chr1	54902801	54903201	*
1363	chr1	54904152	54904552	*
1364	chr1	54910434	54910834	*
1365	chr1	54914442	54914842	*
1366	chr1	54920072	54920472	*
1367	chr1	54923354	54923754	*
1368	chr1	54926180	54926580	*
1369	chr1	54933596	54933996	*
1370	chr1	54934893	54935293	*
1371	chr1	54944655	54945055	*
1372	chr1	54979345	54979745	*
1373	chr1	54983301	54983701	*
1374	chr1	55012506	55012906	*
1375	chr1	55027290	55027690	*
1376	chr1	55028817	55029217	*
1377	chr1	55044658	55045058	*
1378	chr1	55049109	55049509	*
1379	chr1	55052554	55052954	*
1380	chr1	55058459	55058859	*
1381	chr1	55087899	55088299	*
1382	chr1	55112885	55113285	*
1383	chr1	55122957	55123357	*
1384	chr1	55131031	55131431	*
1385	chr1	55141273	55141673	*
1386	chr1	55161920	55162320	*
1387	chr1	55163979	55164379	*
1388	chr1	55201731	55202131	*
1389	chr1	55210093	55210493	*
1390	chr1	55215412	55215812	*
1391	chr1	55226422	55226822	*
1392	chr1	55236950	55237350	*
1393	chr1	55316583	55316983	*
1394	chr1	55363351	55363751	*
1395	chr1	55383095	55383495	*
1396	chr1	55405610	55406010	*
1397	chr1	55410672	55411072	*
1398	chr1	55418950	55419350	*
1399	chr1	55436613	55437013	*
1400	chr1	55488249	55488649	*
1401	chr1	55504964	55505364	*
1402	chr1	55507032	55507432	*
1403	chr1	55512828	55513228	*
1404	chr1	55525144	55525544	*
1405	chr1	55528806	55529206	*
1406	chr1	55553379	55553779	*
1407	chr1	55575979	55576379	*
1408	chr1	55593828	55594228	*
1409	chr1	55666245	55666645	*
1410	chr1	55736366	55736766	*
1411	chr1	55766759	55767159	*
1412	chr1	55792812	55793212	*
1413	chr1	55803932	55804332	*
1414	chr1	55806978	55807378	*
1415	chr1	55808649	55809049	*
1416	chr1	55821083	55821483	*
1417	chr1	55822581	55822981	*
1418	chr1	55835672	55836072	*
1419	chr1	55838101	55838501	*
1420	chr1	55865305	55865705	*
1421	chr1	55874141	55874541	*
1422	chr1	55886382	55886782	*
1423	chr1	55903206	55903606	*
1424	chr1	55904573	55904973	*
1425	chr1	55983343	55983743	*
1426	chr1	56089514	56089914	*
1427	chr1	56192231	56192631	*
1428	chr1	56524685	56525085	*
1429	chr1	56681295	56681695	*
1430	chr1	56685112	56685512	*
1431	chr1	56713314	56713714	*
1432	chr1	56741924	56742324	*
1433	chr1	56789610	56790010	*
1434	chr1	56795163	56795563	*
1435	chr1	56834348	56834748	*
1436	chr1	56884775	56885175	*
1437	chr1	56902746	56903146	*
1438	chr1	56916387	56916787	*
1439	chr1	56925115	56925515	*
1440	chr1	56936466	56936866	*
1441	chr1	56942097	56942497	*
1442	chr1	56943632	56944032	*
1443	chr1	56972866	56973266	*
1444	chr1	56979971	56980371	*
1445	chr1	56991656	56992056	*
1446	chr1	56994247	56994647	*
1447	chr1	57188772	57189172	*
1448	chr1	57191422	57191822	*
1449	chr1	57345319	57345719	*
1450	chr1	57370443	57370843	*
1451	chr1	57377367	57377767	*
1452	chr1	57392527	57392927	*
1453	chr1	57393999	57394399	*
1454	chr1	57406480	57406880	*
1455	chr1	57429513	57429913	*
1456	chr1	57463717	57464117	*
1457	chr1	57472187	57472587	*
1458	chr1	57574526	57574926	*
1459	chr1	57582137	57582537	*
1460	chr1	57583627	57584027	*
1461	chr1	57639062	57639462	*
1462	chr1	57774830	57775230	*
1463	chr1	57836714	57837114	*
1464	chr1	57849313	57849713	*
1465	chr1	57969887	57970287	*
1466	chr1	57976838	57977238	*
1467	chr1	57978221	57978621	*
1468	chr1	57983457	57983857	*
1469	chr1	57989288	57989688	*
1470	chr1	57995729	57996129	*
1471	chr1	58029558	58029958	*
1472	chr1	58031153	58031553	*
1473	chr1	58042457	58042857	*
1474	chr1	58101487	58101887	*
1475	chr1	58113380	58113780	*
1476	chr1	58210208	58210608	*
1477	chr1	58215360	58215760	*
1478	chr1	58219646	58220046	*
1479	chr1	58244485	58244885	*
1480	chr1	58290074	58290474	*
1481	chr1	58296328	58296728	*
1482	chr1	58304377	58304777	*
1483	chr1	58308515	58308915	*
1484	chr1	58311271	58311671	*
1485	chr1	58315568	58315968	*
1486	chr1	58333031	58333431	*
1487	chr1	58343807	58344207	*
1488	chr1	58348698	58349098	*
1489	chr1	58353500	58353900	*
1490	chr1	58359528	58359928	*
1491	chr1	58374143	58374543	*
1492	chr1	58392841	58393241	*
1493	chr1	58401466	58401866	*
1494	chr1	58409472	58409872	*
1495	chr1	58416061	58416461	*
1496	chr1	58423754	58424154	*
1497	chr1	58445335	58445735	*
1498	chr1	58450488	58450888	*
1499	chr1	58458169	58458569	*
1500	chr1	58504841	58505241	*
1501	chr1	58586128	58586528	*
1502	chr1	58618241	58618641	*
1503	chr1	58628937	58629337	*
1504	chr1	58652458	58652858	*
1505	chr1	58654896	58655296	*
1506	chr1	58663339	58663739	*
1507	chr1	58669728	58670128	*
1508	chr1	58678481	58678881	*
1509	chr1	58692457	58692857	*
1510	chr1	58693727	58694127	*
1511	chr1	58697591	58697991	*
1512	chr1	58700895	58701295	*
1513	chr1	58712476	58712876	*
1514	chr1	58720018	58720418	*
1515	chr1	58722074	58722474	*
1516	chr1	58724075	58724475	*
1517	chr1	58727017	58727417	*
1518	chr1	58734316	58734716	*
1519	chr1	58742766	58743166	*
1520	chr1	58761373	58761773	*
1521	chr1	58770191	58770591	*
1522	chr1	58773916	58774316	*
1523	chr1	58795214	58795614	*
1524	chr1	58797357	58797757	*
1525	chr1	58802336	58802736	*
1526	chr1	58856854	58857254	*
1527	chr1	58860667	58861067	*
1528	chr1	58872972	58873372	*
1529	chr1	58876560	58876960	*
1530	chr1	58897535	58897935	*
1531	chr1	58909662	58910062	*
1532	chr1	58953695	58954095	*
1533	chr1	58956230	58956630	*
1534	chr1	58973355	58973755	*
1535	chr1	58982425	58982825	*
1536	chr1	58995320	58995720	*
1537	chr1	59092701	59093101	*
1538	chr1	59119912	59120312	*
1539	chr1	59142790	59143190	*
1540	chr1	59144546	59144946	*
1541	chr1	59148536	59148936	*
1542	chr1	59162944	59163344	*
1543	chr1	59172507	59172907	*
